index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=70193912_hash=ba97f468_2023.09.07-13.30,ACSMobility,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=70193912_hash=ba97f468_2023.09.07-13.30.06,14670.535,200.856,0.678
ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=296484872_hash=e5cc771f_2023.09.08-23.48,ACSMobility,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=296484872_hash=e5cc771f_2023.09.08-23.48.11,10.096,0.434,6.058
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=276426791_hash=d3aec7fa_2023.09.09-00.50,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=276426791_hash=d3aec7fa_2023.09.09-00.50.38,38435.783,26.534,5.203
ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=357081826_hash=b4a5d0d8_2023.09.07-11.42,ACSMobility,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=357081826_hash=b4a5d0d8_2023.09.07-11.42.50,4371.935,3.074,
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=428874896_hash=35cf23ca_2023.09.09-00.34,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=428874896_hash=35cf23ca_2023.09.09-00.34.53,18.396,0.234,0.609
ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=463155018_hash=67aa5b24_2023.09.08-23.57,ACSMobility,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=463155018_hash=67aa5b24_2023.09.08-23.57.23,48.476,1.347,0.567
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123558_hash=6357d0b7_2023.09.08-20.12,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123558_hash=6357d0b7_2023.09.08-20.12.41,7.845,0.288,
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=574734524_hash=dd57f954_2023.09.08-14.31,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=574734524_hash=dd57f954_2023.09.08-14.31.38,1455.041,7.411,
ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=963079627_hash=6c5779f8_2023.09.07-14.40,ACSMobility,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=963079627_hash=6c5779f8_2023.09.07-14.40.37,27452.397,29.577,0.729
ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=684444414_hash=dcc873f3_2023.09.09-15.05,ACSMobility,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=684444414_hash=dcc873f3_2023.09.09-15.05.04,33.712,3.419,
ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=70193922_hash=ba97f468_2023.09.07-13.39,ACSMobility,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=70193922_hash=ba97f468_2023.09.07-13.39.05,1275.947,11.457,0.575
ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=716007684_hash=07ee9b4b_2023.09.07-21.29,ACSMobility,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=716007684_hash=07ee9b4b_2023.09.07-21.29.17,1760.248,26.875,
ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=305355974_hash=0324328f_2023.09.07-22.06,ACSMobility,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=305355974_hash=0324328f_2023.09.07-22.06.06,370.232,0.244,
ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=222146235_hash=91ccb3c4_2023.09.09-14.50,ACSMobility,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=222146235_hash=91ccb3c4_2023.09.09-14.50.46,2014.359,26.731,
ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468754713_hash=b4a5d0d8_2023.09.08-21.12,ACSMobility,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468754713_hash=b4a5d0d8_2023.09.08-21.12.36,75.187,0.353,
ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=349867546_hash=d03d37da_2023.09.07-12.26,ACSMobility,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=349867546_hash=d03d37da_2023.09.07-12.26.13,2310.867,9.296,
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=428874889_hash=35cf23ca_2023.09.09-00.32,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=428874889_hash=35cf23ca_2023.09.09-00.32.48,22.339,0.253,0.655
ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=309319886_hash=1225047a_2023.09.07-14.33,ACSMobility,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=309319886_hash=1225047a_2023.09.07-14.33.13,6.745,0.27,8.084
ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=70193911_hash=ba97f468_2023.09.07-13.30,ACSMobility,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=70193911_hash=ba97f468_2023.09.07-13.30.06,823.228,302.007,0.641
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412972_hash=69e2ffe4_2023.09.07-10.59,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412972_hash=69e2ffe4_2023.09.07-10.59.08,6200.961,60.777,
ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468754698_hash=b4a5d0d8_2023.09.08-20.48,ACSMobility,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468754698_hash=b4a5d0d8_2023.09.08-20.48.56,8772.644,64.285,
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=137966245_hash=dd57f954_2023.09.07-22.13,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=137966245_hash=dd57f954_2023.09.07-22.13.06,21484.516,13.296,
ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=458255815_hash=e5cc771f_2023.09.09-15.11,ACSMobility,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=458255815_hash=e5cc771f_2023.09.09-15.11.27,293.985,38.971,5.161
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=513139953_hash=dd57f954_2023.09.08-23.00,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=513139953_hash=dd57f954_2023.09.08-23.00.18,20145.511,7.528,
ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=188100578_hash=91ccb3c4_2023.09.08-21.34,ACSMobility,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=188100578_hash=91ccb3c4_2023.09.08-21.34.05,5793.17,51.127,
ACSMobility_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=792499866_hash=5a37ae84_2023.09.08-22.28,ACSMobility,"LR, EG",LR,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=792499866_hash=5a37ae84_2023.09.08-22.28.52,472.387,0.362,
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=695531313_hash=2dd24312_2023.09.07-11.12,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=695531313_hash=2dd24312_2023.09.07-11.12.27,9.809,0.73,
ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=557399175_hash=1225047a_2023.09.09-00.38,ACSMobility,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=557399175_hash=1225047a_2023.09.09-00.38.48,181.524,0.2,6.237
ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=284380275_hash=104ab9f0_2023.09.07-14.14,ACSMobility,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=284380275_hash=104ab9f0_2023.09.07-14.14.35,11474.661,45.363,5.144
ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=296484886_hash=e5cc771f_2023.09.08-23.53,ACSMobility,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=296484886_hash=e5cc771f_2023.09.08-23.53.54,454.355,121.31,5.201
ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=716507_hash=07ee9b4b_2023.09.08-20.18,ACSMobility,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=716507_hash=07ee9b4b_2023.09.08-20.18.54,27868.205,31.381,
ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=435671901_hash=ba97f468_2023.09.08-23.38,ACSMobility,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=435671901_hash=ba97f468_2023.09.08-23.38.32,8.277,0.749,0.72
ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420742_hash=ba57c953_2023.09.08-20.22,ACSMobility,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420742_hash=ba57c953_2023.09.08-20.22.28,725.479,0.786,
ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=435671906_hash=ba97f468_2023.09.08-23.41,ACSMobility,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=435671906_hash=ba97f468_2023.09.08-23.41.29,29.788,3.506,0.714
ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=767921469_hash=07ee9b4b_2023.09.07-11.29,ACSMobility,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=767921469_hash=07ee9b4b_2023.09.07-11.29.21,3483.616,3.0,
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=272860088_hash=2dd24312_2023.09.08-20.01,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=272860088_hash=2dd24312_2023.09.08-20.01.10,22.04,1.398,
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123552_hash=6357d0b7_2023.09.08-20.10,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123552_hash=6357d0b7_2023.09.08-20.10.41,6.88,0.269,
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=84188866_hash=35cf23ca_2023.09.09-15.19,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=84188866_hash=35cf23ca_2023.09.09-15.19.15,21.863,0.265,0.658
ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=284380264_hash=104ab9f0_2023.09.07-14.05,ACSMobility,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=284380264_hash=104ab9f0_2023.09.07-14.05.03,265.834,1.073,5.976
ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=674937054_hash=6c5779f8_2023.09.09-00.42,ACSMobility,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=674937054_hash=6c5779f8_2023.09.09-00.42.48,352.19,1.74,0.614
ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=246053366_hash=0324328f_2023.09.07-12.59,ACSMobility,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=246053366_hash=0324328f_2023.09.07-12.59.46,274.814,0.268,
ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=728024482_hash=67aa5b24_2023.09.07-14.01,ACSMobility,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=728024482_hash=67aa5b24_2023.09.07-14.01.04,111.979,2.782,0.605
ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=269374353_hash=dcc873f3_2023.09.07-22.19,ACSMobility,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=269374353_hash=dcc873f3_2023.09.07-22.19.06,58.251,9.118,
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123557_hash=6357d0b7_2023.09.08-20.11,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123557_hash=6357d0b7_2023.09.08-20.11.15,30.456,0.221,
ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=8082041_hash=ba57c953_2023.09.07-21.32,ACSMobility,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=8082041_hash=ba57c953_2023.09.07-21.32.18,25091.445,5.424,
ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=557399161_hash=1225047a_2023.09.09-00.35,ACSMobility,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=557399161_hash=1225047a_2023.09.09-00.35.48,6.079,0.167,5.328
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=276426787_hash=d3aec7fa_2023.09.09-00.49,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=276426787_hash=d3aec7fa_2023.09.09-00.49.34,235.519,4.134,5.304
ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468754712_hash=b4a5d0d8_2023.09.08-21.11,ACSMobility,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468754712_hash=b4a5d0d8_2023.09.08-21.11.33,753.724,4.032,
ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=781048077_hash=e5cc771f_2023.09.07-13.49,ACSMobility,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=781048077_hash=e5cc771f_2023.09.07-13.49.59,4456.819,49.622,5.218
ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=963079625_hash=6c5779f8_2023.09.07-14.39,ACSMobility,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=963079625_hash=6c5779f8_2023.09.07-14.39.38,129.878,1.751,0.592
ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=283535003_hash=104ab9f0_2023.09.09-00.24,ACSMobility,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=283535003_hash=104ab9f0_2023.09.09-00.24.05,3280.552,14.427,5.705
ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=875779071_hash=07ee9b4b_2023.09.09-14.46,ACSMobility,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=875779071_hash=07ee9b4b_2023.09.09-14.46.22,224.022,1.9,
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=695531323_hash=2dd24312_2023.09.07-11.15,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=695531323_hash=2dd24312_2023.09.07-11.15.50,1274.404,82.305,
ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=341476778_hash=6c5779f8_2023.09.07-23.02,ACSMobility,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=341476778_hash=6c5779f8_2023.09.07-23.02.30,223.161,2.142,0.767
ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=296484885_hash=e5cc771f_2023.09.08-23.53,ACSMobility,"GBM, LFR",GBM,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=296484885_hash=e5cc771f_2023.09.08-23.53.33,60.701,2.502,4.955
ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=283534999_hash=104ab9f0_2023.09.09-00.14,ACSMobility,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=283534999_hash=104ab9f0_2023.09.09-00.14.38,1486.39,6.383,4.885
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412987_hash=69e2ffe4_2023.09.07-11.09,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412987_hash=69e2ffe4_2023.09.07-11.09.04,2959.469,33.452,
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=439988158_hash=69e2ffe4_2023.09.09-14.43,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=439988158_hash=69e2ffe4_2023.09.09-14.43.22,17.781,2.4,
